"","SITE_ID","DUPLICATE_ID","REVISITED_OVERLAP","WSA_SITEID","YEAR","JULDAY","DATE_COL","LAT_DD","LON_DD","STATE","ECO10","EPA_hybird","FW_ECO9","ECO3","FW_ECO3","ECOLVL3","ECO_LVL_3NAME","REALM","SITECLS","LOC_NAME","RST_FSED_AND_RMD_PHAB","RST_FRIP_AND_RMD_PHAB","COND","PHLAB","PHSTVL","PTL","NTL","XCMGW","LRP100","QR1","LINCIS_H","XCDENMID","XCMG","W1_HALL","XEMBED","XFC_NAT","PCT_SAFN","DPCT_SF","LRBS_BW4","LRBS_BW5","LRBS_BW6","LRBS_G08","LRBS_TST","LRBS_USE","XCEMBED","CVDPTH","CVDTH","LBFWD_RAT","LBFXDRAT","LBFXWRAT","LSUB_DMM","LSUB_DMM_NOR","LDMB_BW4","LDMB_BW5","LDVRP100","LINCIS_D","PCT_FN","QRDIST1","QRVEG1","QRVEG2","REFID","RP100","W1H_WALL","XCDENBK","XINC_H","XINCISION_D","XINCISION_H","RMD_PHAB","RST_FRIP","RST_FSED","RT_NRSA1","STRAHCAT","STRAHLER","NA_L2NAME","EPA_REGION","XGB","NAMC_JOINED_StreamOr_1","XSLOPE","XSLOPE_FIELD","XSLOPE_FRDATA","XSLOPE_FRREF","XSLOPE_MAP","XWD_RAT","XWIDTH","XWXD","XBKF_W","XDEPTH","V1W_MSQ","V1WM100","V2W_MSQ","V2WM100","V4W_MSQ","V4WM100","C1TM100","C1WM100","C2TM100","C2WM100","C4TM100","C4WM100","FLOWSITE","BNK_THRESH","THRESH","THRESH3","THRESH2"
"1978","FW08IN011","FW08IN011","N","0",2008,199,"7/17/2008",40.86769,-85.60828,"IN","","","TPL","","PLNLOW",55,"","BOATABLE",NA,"Wabash River","S","S",559.83,8.15,NA,283.1063,3725,0.85,NA,0.5512698,NA,NA,1.61590909,1.24245909,NA,0.197727273,4,NA,NA,1.023013832,NA,0.76574731,1.327388709,0.76574731,NA,NA,0.25849532,NA,NA,NA,1.857189966,NA,NA,0.834176134,NA,NA,0,NA,0.4825,0.7786096,NA,13.7,0,75.4010695,2.26,NA,NA,"M",NA,NA,"S","5th",NA,"",0,0.136363636,-1,NA,NA," 0.078357636"," 0.078357636"," 0.078357636","  98.621429","  54.0000000","3.140000e+01","  57.0909091","  63.100000","0.001903636","1.903636e+00","0.000000000","  0.00000000","0.000000000"," 0.0000000","  1.8181818","  1.81818182"," 0.0000000","  0.00000000"," 0.0000000"," 0.00000000",NA,"2","_2",NA,"_2"
"1979","FW08IN012","FW08IN012","N","0",2009,149,"5/29/2009",39.18729,-85.34946,"IN","","","TPL","","PLNLOW",55,"","WADEABLE",NA,"Otter Creek","T","T",441.97,8.03,NA,36.7138,8869,0.627272727,NA,0.6121797,NA,89.5721925,1.51818182,0.60609091,73.363636,0.054545455,49.52381,NA,NA,-1.496863449,-1.496863449,-1.6624481,-0.924344281,-1.6624481,61.666667,NA,0.51138823,NA,NA,NA,-0.35644765,-0.35644765,NA,1.140415799,NA,NA,39.0476191,NA,0.3822727,0.9639037,NA,11,0,95.9893048,1.41,NA,NA,"D",NA,NA,"S","1st",NA,"",0,0.05,-1,NA," 0.267387713"," 0.267387713"," 0.267387713",NA,"  16.052269","   2.3650000","5.161500e-01","   3.7909091","  20.186667","0.000513415","1.946309e-01","0.000000000","  0.00000000","0.000000000"," 0.0000000",NA,"  3.35570470",NA,"  0.00000000",NA," 0.00000000",NA,"LargeWade","_LargeWade","Other","_LargeWade"
"1980","FW08IN013","FW08IN013","N","0",2008,184,"7/2/2008",41.675,-80.0761,"IN","","","UMW","","PLNLOW",56,"","BOATABLE",NA,"St. Joseph River","T","T",666.6,8.16,NA,37.2175,1719,0.780681818,NA,0.3891795,NA,NA,1.50795455,4.79549091,NA,0.331818182,50,NA,NA,0.241328038,NA,-0.239184201,0.019647817,-0.239184201,NA,NA,0.21879677,NA,NA,NA,0.332515404,NA,NA,0.091187366,NA,NA,1,NA,0.4513068,0.7569519,NA,254,1.22727273,72.9946524,5.36,NA,NA,"D",NA,NA,"T","6th",NA,"",0,0.131818182,-1,NA,NA," 0.005186491"," 0.005186491"," 0.005186491",NA," 279.2727273",NA," 282.1818182"," 578.500000","0.003331364","3.331364e+00","0.000000000","  0.00000000","0.000000000"," 0.0000000","  3.1818182","  3.18181818"," 0.0000000","  0.00000000"," 0.0000000"," 0.00000000",NA,"2","_2",NA,"_2"
"1981","FW08IN014","FW08IN014","N","0",2008,198,"7/16/2008",40.31722,-87.30083,"IN","","","TPL","","PLNLOW",55,"","BOATABLE",NA,"Big Pine Creek","S","S",601.1,8.45,NA,54.0963,6363,1.067045455,NA,0.6641154,NA,NA,1.68068182,0.31819091,NA,0.163636364,19.191919,NA,NA,0.319234432,NA,0.22423752,0.499254977,0.22423752,NA,NA,0.37012984,NA,NA,NA,1.161016827,NA,NA,0.841782395,NA,NA,4.040404,NA,0.5801705,0.665508,NA,18.5,0,62.8342246,1.95,NA,NA,"M",NA,NA,"S","5th",NA,"",0,0.171590909,-1,NA,NA," 0.104850479"," 0.104850479"," 0.104850479","  49.976190","  30.0000000","1.905000e+01","  38.8181818","  63.900000","0.002379545","2.379545e+00","0.000000000","  0.00000000","0.000000000"," 0.0000000","  3.1818182","  2.27272727"," 0.0000000","  0.00000000"," 0.0000000"," 0.00000000",NA,"2","_2",NA,"_2"
"1982","FW08IN015","FW08IN015","N","0",2008,195,"7/13/2008",40.90644,-86.71129,"IN","","","UMW","","PLNLOW",56,"","BOATABLE",NA,"Tippecanoe River","S","S",590,8.31,NA,102.5063,1886,1.032954545,NA,0.5742659,NA,NA,1.87272727,1.53032727,NA,0.236363636,22.772277,NA,NA,-0.043332335,NA,-0.212664462,0.166242059,-0.212664462,NA,NA,0.36156483,NA,NA,NA,0.785914388,NA,NA,0.829246723,NA,NA,0.990099,NA,0.5648295,0.8483957,NA,17,0.30303182,83.1550802,1.13,NA,NA,"M",NA,NA,"S","5th",NA,"",0,0.061363636,-1,NA,NA," 0.086384044"," 0.086384044"," 0.086384044","  86.064791","  58.0000000","4.103000e+01","  60.6363636","  70.396040","0.001427727","1.427727e+00","0.000000000","  0.00000000","0.000000000"," 0.0000000","  1.8181818","  1.36363636"," 0.0000000","  0.00000000"," 0.0000000"," 0.00000000",NA,"2","_2",NA,"_2"
"1983","FW08IN016","FW08IN016","N","0",2008,217,"8/4/2008",38.35095,-86.61848,"IN","","","SAP","","EHIGH",71,"","WADEABLE",NA,"Fleming Creek","S","S",352.85,8.08,NA,81.9475,297,0.519318182,NA,0.4655498,NA,75.1336898,1.30454545,1.75003182,28.454545,0.168181818,14.285714,NA,NA,-0.012681278,-0.012681278,-0.349820225,0.906866494,-0.349820225,16.515152,NA,0.50473315,NA,NA,NA,1.377013125,0.918097765,NA,1.389694402,NA,NA,10.4761905,NA,0.3336932,0.8315508,NA,6.65,0.13636364,81.2834225,1.85,NA,NA,"M",NA,NA,"S","1st",NA,"",0,0.1625,-1,NA," 0.287319301"," 0.287319301"," 0.287319301",NA,"  36.351779","   3.9900000","6.588000e-01","   9.0363636","  15.000000","0.000371598","3.357895e-01","0.000000000","  0.00000000","0.000000000"," 0.0000000",NA,"  5.78947368",NA,"  0.00000000",NA," 0.00000000",NA,"LargeWade","_LargeWade","Other","_LargeWade"
"1984","FW08IN017","FW08IN017","N","0",2008,192,"7/10/2008",41.15722,-86.58528,"IN","","","UMW","","PLNLOW",56,"","BOATABLE",NA,"Tippecanoe River","S","S",573.9,8.46,NA,131.8575,2475,0.851136364,NA,0.5438686,NA,NA,1.57954546,1.03789091,NA,0.193181818,53,NA,NA,-0.485566072,NA,-0.699190771,-0.495853583,-0.699190771,NA,NA,0.54267892,NA,NA,NA,0.179136173,NA,NA,0.664702246,NA,NA,5,NA,0.4830114,0.6787433,NA,66.9,0.30303182,64.3048128,1.05,NA,NA,"M",NA,NA,"S","5th",NA,"",0,0.092045455,-1,NA,NA," 0.050197345"," 0.050197345"," 0.050197345","  35.702321","  37.4545454","5.129000e+01","  38.9090909"," 137.600000","0.008725909","8.725909e+00","0.006346364","  6.34636364","0.000000000"," 0.0000000","  3.1818182","  3.18181818"," 0.9090909","  0.90909091"," 0.0000000"," 0.00000000",NA,"2","_2",NA,"_2"
"1985","FW08IN018","FW08IN018","N","0",2008,216,"8/3/2008",38.7113,-87.17755,"IN","","","TPL","","PLNLOW",72,"","WADEABLE",NA,"Prairie Creek","T","T",444.95,8.46,NA,386.5288,2297,0.029545455,NA,0.1880812,NA,0,0.43636364,0.82578182,100,0.004545455,100,NA,NA,-1.326451427,-1.326451427,-1.495758299,-0.764344038,-1.495758299,100,NA,0.34552234,NA,NA,NA,-1.120615376,-1.120615376,NA,0.205836051,NA,NA,40,NA,0.1132955,0.1072193,NA,20.5,0,0.802139,2.65,NA,NA,"D",NA,NA,"S","4th",NA,"",0,0.298863636,-1,NA," 0.011459156"," 0.011459156"," 0.011459156",NA,"  25.778908","  11.7750000","6.231000e+00","  23.6363636","  56.090000","0.000012400","2.929293e-02","0.000000000","  0.00000000","0.000000000"," 0.0000000",NA,"  0.50505051",NA,"  0.00000000",NA," 0.00000000",NA,"LargeWade","_LargeWade","Other","_LargeWade"
"1986","FW08IN019","FW08IN019","N","0",2009,150,"5/30/2009",39.77904,-86.44736,"IN","","","TPL","","PLNLOW",55,"","WADEABLE",NA,"Abner Creek","S","S",561.41,8.39,NA,27.96,1326,1.081818182,NA,0.7322021,NA,93.0481283,1.7625,0.46971364,84.272727,0.127272727,70.47619,NA,NA,-1.271007772,-1.273902291,-1.516998225,-0.612302705,-1.516998225,82.575758,NA,0.65569108,NA,NA,NA,-0.205583503,-0.205583503,NA,1.065424269,NA,NA,10.4761905,NA,0.5868182,0.9831551,NA,14.8,0,98.1283423,1.47,NA,NA,"M",NA,NA,"R","1st",NA,"",0,0.259090909,-1,NA," 0.161149397"," 0.161149397"," 0.161149397",NA,"  31.260063","   4.8050000","1.135300e+00","   9.4636364","  23.110000","0.001094701","1.035985e+00","0.000707786","  0.66982323","0.000000000"," 0.0000000",NA,"  9.46969697",NA,"  3.15656566",NA," 0.00000000",NA,"LargeWade","_LargeWade","Other","_LargeWade"
"1987","FW08IN020","FW08IN020","N","0",2008,249,"9/5/2008",41.16582,-87.3896,"IN","","","TPL","","PLNLOW",54,"","BOATABLE",NA,"Kankakee River","S","S",597.74,8.12,NA,114.98,1414,1.365909091,NA,0.7757216,NA,NA,1.98181818,0.2197,NA,0.190909091,100,NA,NA,-0.837221477,NA,-1.16461192,-0.657418471,-1.16461192,NA,NA,0.20500175,NA,NA,NA,-0.476914527,NA,NA,0.36030695,NA,NA,1,NA,0.7146591,0.7966578,NA,26.8,0,77.4064171,2.18,NA,NA,"M",NA,NA,"S","5th",NA,"",0,0.126136364,-1,NA,NA," 0.015415637"," 0.015415637"," 0.015415637","  41.114270","  51.6363636","7.134000e+01","  54.5090909"," 143.500000","0.006186818","6.186818e+00","0.000000000","  0.00000000","0.000000000"," 0.0000000","  5.9090909","  5.90909091"," 0.0000000","  0.00000000"," 0.0000000"," 0.00000000",NA,"2","_2",NA,"_2"
"1988","FW08IN021","FW08IN021","N","0",2009,148,"5/28/2009",41.04921,-85.72037,"IN","","","UMW","","PLNLOW",56,"","BOATABLE",NA,"Eel River","T","T",668.46,8.06,NA,98.4025,2223,1.132954545,NA,0.6421829,NA,NA,2.34090909,0.76517727,NA,0.282727273,37.373737,NA,NA,-0.30802066,NA,-0.724695079,0.072057293,-0.724695079,NA,NA,0.33474198,NA,NA,NA,0.693488912,NA,NA,1.001509572,NA,NA,1.010101,NA,0.6098295,0.7665775,NA,0.0145,0,74.0641711,8.94,NA,NA,"D",NA,NA,"S","4th",NA,"",0,0.1375,-1,NA,NA," 0.089005518"," 0.089005518"," 0.089005518","  52.167208","  33.3181818","2.362000e+01","  35.4545454","  68.600000","0.001798182","1.798182e+00","0.001322273","  1.32227273","0.000000000"," 0.0000000","  5.9090909","  0.90909091"," 2.7272727","  0.45454545"," 0.0000000"," 0.00000000",NA,"2","_2",NA,"_2"
"1989","FW08IN022","FW08IN022","N","0",2009,195,"7/14/2009",38.53671,-87.38234,"IN","","","TPL","","PLNLOW",72,"","BOATABLE",NA,"White River","S","S",542.4,8.36,NA,173.1569,1794,1.009090909,NA,0.6306544,NA,NA,1.02045454,0.76517727,NA,0.527272727,100,NA,NA,-2.708743525,NA,-2.758494668,-2.535315916,-2.758494668,NA,NA,0.37778771,NA,NA,NA,-2.110924375,NA,NA,0.597819151,NA,NA,100,NA,0.5540909,0.7990642,NA,93.4,0,77.6737968,0,NA,NA,"M",NA,NA,"T","7th",NA,"",0,0.765909091,-1,NA,NA," 0.013887770"," 0.013887770"," 0.013887770","  65.624149"," 169.2727273","4.572701e+02"," 183.0909091"," 279.298400","0.011233182","1.123318e+01","0.009329545","  9.32954545","0.005362727"," 5.3627273","  4.0909091","  3.63636364"," 2.2727273","  1.81818182"," 0.4545455"," 0.45454545",NA,"2","_2",NA,"_2"
"1990","FW08IN023","FW08IN023","N","0",2008,221,"8/8/2008",40.5525,-84.93111,"IN","","","TPL","","PLNLOW",55,"","WADEABLE",NA,"Limberlost Creek","T","T",802.74,8.34,NA,185.3194,950,0.329545455,NA,0.4894347,NA,75.9358289,1.25113636,0.93942727,84.814815,0.109090909,80,NA,NA,NA,NA,NA,-1.06500466,-2.076959037,85.454545,NA,0.47427575,NA,NA,NA,-0.535173669,-0.535173669,NA,NA,NA,NA,21.9047619,NA,0.2482955,0.9157754,NA,14.4,0,90.6417112,2.2,NA,NA,"D",NA,NA,"S","3rd",NA,"",0,0.077272727,-1,NA,NA," 0.165209000"," 0.165209000"," 0.165209000","  34.312357","   8.6340000","2.737900e+00","  13.0000000","  29.930000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LargeWade","_LargeWade","Other","_LargeWade"
"1991","FW08IN024","FW08IN024","N","0",2009,189,"7/8/2009",38.74026,-86.73377,"IN","","","SAP","","EHIGH",71,"","BOATABLE",NA,"East Fork White River","T","T",515.9,8.39,NA,112.8213,2581,1.569318182,NA,0.775424,NA,NA,1.57840909,0.66669091,NA,0.379545455,74.166667,NA,NA,-1.729721014,NA,-2.11087567,-1.249922301,-2.11087567,NA,NA,0.4733433,NA,NA,NA,-1.048523956,NA,NA,0.681197058,NA,NA,65,NA,0.8061932,0.9639037,NA,53.3,0,95.9893048,0,NA,NA,"D",NA,NA,"T","6th",NA,"",0,0.326136364,-1,NA,NA," 0.016630540"," 0.016630540"," 0.016630540"," 116.840400","  99.1818182","1.343406e+02"," 107.5454545"," 139.573000","0.020467273","2.046727e+01","0.016660000"," 16.66000000","0.012693182","12.6931818","  5.4545455","  5.45454545"," 1.8181818","  1.81818182"," 0.4545455"," 0.45454545",NA,"2","_2",NA,"_2"
"1992","FW08IN025","FW08IN025","N","0",2008,184,"7/2/2008",41.66722,-85.94194,"IN","","","UMW","","PLNLOW",56,"","BOATABLE",NA,"Elkhart River","S","S",665.5,8.32,NA,53.9225,2004,1.032954545,NA,0.6304258,NA,NA,1.66931818,1.04546364,NA,0.240909091,11,NA,NA,-0.166948736,NA,-0.280377633,-0.136767396,-0.280377633,NA,NA,0.39589992,NA,NA,NA,0.954434656,NA,NA,1.121383392,NA,NA,1,NA,0.5648295,0.9073529,NA,37.2,0,89.7058823,1.35,NA,NA,"M",NA,NA,"S","5th",NA,"",0,0.101136364,-1,NA,NA," 0.174683874"," 0.174683874"," 0.174683874","  42.904906","  38.5454546","4.177000e+01","  40.5454546"," 103.100000","0.058510455","5.851045e+01","0.032335455"," 32.33545455","0.000000000"," 0.0000000"," 44.0909091"," 33.18181818","10.0000000","  8.18181818"," 0.0000000"," 0.00000000",NA,"2","_2",NA,"_2"
"1993","FW08IN027","FW08IN027","N","0",2009,151,"5/31/2009",40.0112,-86.89958,"IN","","","TPL","","PLNLOW",55,"","WADEABLE",NA,"Unnamed Stream","T","T",507.29,8.01,NA,199.82,15969,0.9625,NA,0.7742004,NA,99.197861,1.68977273,0.12121818,86.545455,0.138636364,64.761905,NA,NA,-1.736337825,-1.736337825,-1.970235737,-0.796803587,-1.970235737,86.060606,NA,0.36385497,NA,NA,NA,-0.742989286,-0.742989286,NA,0.993348539,NA,NA,40,NA,0.533125,0.9759358,NA,3.68,0,97.3262032,1.07,NA,NA,"D",NA,NA,"T","1st",NA,"",0,0.294318182,-1,NA," 0.200537925"," 0.200537925"," 0.200537925",NA,"  24.583895","   1.9450000","1.650000e-01","   4.9272727","   8.240000","0.000711013","3.503356e-01","0.000000000","  0.00000000","0.000000000"," 0.0000000",NA,"  6.04026846",NA,"  0.00000000",NA," 0.00000000",NA,"LargeWade","_LargeWade","Other","_LargeWade"
"1994","FW08IN028","FW08IN028","N","0",2008,219,"8/6/2008",39.6101,-84.95966,"IN","","","TPL","","PLNLOW",55,"","WADEABLE",NA,"Unnamed Creek","S","S",612.32,8.38,NA,43.2394,399,0.746590909,NA,0.6909983,NA,99.7326203,0.9625,0.31818182,40.363636,0.109090909,16.190476,NA,NA,0.008066328,0.008066328,-0.187385464,1.036848924,-0.187385464,27.121212,NA,0.90924836,NA,NA,NA,0.769382614,0.769382614,NA,0.761316286,NA,NA,8.5714286,NA,0.4359659,0.9975936,NA,3.78,0.13636364,99.7326203,1.61,NA,NA,"M",NA,NA,"R","1st",NA,"",0,0.298863636,-1,NA," 0.142857827"," 0.142857827"," 0.142857827",NA,NA,"   1.5750000","7.190000e-02","   5.4454545","   5.520000","0.004704373","2.561745e+00","0.003131730","  1.70536913","0.000000000"," 0.0000000",NA," 19.46308725",NA,"  4.69798658",NA," 0.00000000",NA,"LargeWade","_LargeWade","Other","_LargeWade"
"1995","FW08IN029","FW08IN029","N","0",2008,183,"7/1/2008",41.60278,-86.11111,"IN","","","UMW","","PLNLOW",56,"","WADEABLE",NA,"Rogers Ditch","T","T",609,7.84,NA,39.2775,1149,0.009090909,NA,0.363496,NA,19.2513369,1.41022727,1.06818182,96.636364,0.320454545,91.428571,NA,NA,-1.218271816,-1.218271816,-1.246076512,-0.407101196,-1.246076512,94.393939,NA,0.29956603,NA,NA,NA,-1.189556383,-1.189556383,NA,0.028715434,NA,NA,50.4761905,NA,0.1040909,0.9542781,NA,3.95,0,94.9197861,3.46,NA,NA,"D",NA,NA,"S","1st",NA,"",0,0.027272727,-1,NA," 0.020244511"," 0.020244511"," 0.020244511",NA,"  22.238731","   2.4850000","2.884000e-01","   3.2090909","  11.900000","0.000000000","0.000000e+00","0.000000000","  0.00000000","0.000000000"," 0.0000000",NA,"  0.00000000",NA,"  0.00000000",NA," 0.00000000",NA,"LargeWade","_LargeWade","Other","_LargeWade"
"1996","FW08IN030","FW08IN030","N","0",2008,197,"7/15/2008",39.96888,-87.47214,"IN","","","TPL","","PLNLOW",72,"","BOATABLE",NA,"Vermillion River","S","S",504.6,8.04,NA,245.9038,8438,0.727272727,NA,0.5149608,NA,NA,1.1375,1.19520411,NA,0.113636364,50,NA,NA,-0.052244796,NA,-0.350097448,-0.081369234,-0.350097448,NA,NA,1.28335998,NA,NA,NA,0.440371205,NA,NA,0.492616,NA,NA,0,NA,0.4272727,0.7016043,NA,141,0.13636364,66.8449198,2.26,NA,NA,"M",NA,NA,"S","6th",NA,"",0,0.320454545,-1,NA,NA," 0.022141616"," 0.022141616"," 0.022141616","  27.968238","  52.6363636","2.155700e+02","  56.7272727"," 219.200000","0.000475909","4.759091e-01","0.000000000","  0.00000000","0.000000000"," 0.0000000","  0.4545455","  0.45454545"," 0.0000000","  0.00000000"," 0.0000000"," 0.00000000",NA,"2","_2",NA,"_2"
"1997","FW08IN031","FW08IN031","N","0",2009,149,"5/29/2009",40.71222,-86.8506,"IN","","","TPL","","PLNLOW",55,"","WADEABLE",NA,"Big Creek","T","T",677.81,8.28,NA,21.3025,8369,0.214772727,NA,0.2776503,NA,5.7486631,1.46704546,1.88642727,61.345455,0.377272727,29.52381,NA,NA,-0.124402423,-0.124402423,-0.20782983,-0.067412041,-0.20782983,40.454545,NA,0.25156251,NA,NA,NA,0.330341747,0.330341747,NA,0.45474417,NA,NA,18.0952381,NA,0.1966477,0.3141711,NA,13.2,0,23.7967914,6.04,NA,NA,"D",NA,NA,"S","3rd",NA,"",0,0.075,-1,NA," 0.066607092"," 0.066607092"," 0.066607092",NA,"  18.519375","   9.1025000","4.847525e+00","   9.1931818","  54.770000","0.000015900","1.464646e-02","0.000000000","  0.00000000","0.000000000"," 0.0000000",NA,"  0.25252525",NA,"  0.00000000",NA," 0.00000000",NA,"LargeWade","_LargeWade","Other","_LargeWade"
"1998","FW08IN032","FW08IN032","N","0",2009,190,"7/9/2009",38.58582,-86.84836,"IN","","","SAP","","EHIGH",71,"","BOATABLE",NA,"East Fork White River","T","T",518.86,8.4,NA,114.195,2338,1.390909091,NA,0.7412896,NA,NA,1.39090909,0.73487273,NA,0.415909091,100,NA,NA,-2.874918878,NA,-2.997786292,-2.265316654,-2.997786292,NA,NA,0.25274343,NA,NA,NA,-2.110924375,NA,NA,0.763994503,NA,NA,100,NA,0.7259091,0.9735294,NA,27.8,0,97.0588235,0,NA,NA,"D",NA,NA,"T","6th",NA,"",0,0.504545455,-1,NA,NA," 0.014968100"," 0.014968100"," 0.014968100","  63.867293","  88.5454546","1.266139e+02"," 101.3636364"," 139.166600","0.024962727","2.496273e+01","0.023535000"," 23.53500000","0.012693182","12.6931818","  3.6363636","  3.63636364"," 2.2727273","  2.27272727"," 0.4545455"," 0.45454545",NA,"2","_2",NA,"_2"
"1999","FW08IN033","FW08IN033","N","0",2008,193,"7/11/2008",41.17232,-86.5173,"IN","","","UMW","","PLNLOW",56,"","BOATABLE",NA,"Tippecanoe River","T","T",595.4,8.26,NA,126.1775,2267,0.780681818,NA,0.6278165,NA,NA,1.35795454,0.49243182,NA,0.304545455,62.745098,NA,NA,-0.008993191,NA,-0.21535224,0.122683983,-0.21535224,NA,NA,0.36111557,NA,NA,NA,0.262196171,NA,NA,0.271189361,NA,NA,0.9803922,NA,0.4513068,0.8183155,NA,25.8,0,79.8128342,1.07,NA,NA,"D",NA,NA,"S","5th",NA,"",0,0.114772727,-1,NA,NA," 0.024826545"," 0.024826545"," 0.024826545","  79.411833","  52.7272727","3.841000e+01","  56.8181818","  81.078431","0.004759091","4.759091e+00","0.000000000","  0.00000000","0.000000000"," 0.0000000","  6.3636364","  4.54545455"," 0.0000000","  0.00000000"," 0.0000000"," 0.00000000",NA,"2","_2",NA,"_2"
"2000","FW08IN039","FW08IN039","N","0",2009,148,"5/28/2009",40.13705,-85.20323,"IN","","","TPL","","PLNLOW",55,"","WADEABLE",NA,"Little White River","T","T",577.74,8.12,NA,77.5488,5081,0.585227273,NA,0.5522952,NA,60.5614973,1.42727273,0.77274546,70.727273,0.122727273,35.238095,NA,NA,-0.853235541,-0.858969446,-0.998541537,-0.440683609,-0.998541537,61.818182,NA,0.48366844,NA,NA,NA,0.029786163,0.029786163,NA,0.883021704,NA,NA,30.4761905,NA,0.3633523,0.8219251,NA,23,0,80.2139037,1.43,NA,NA,"D",NA,NA,"S","2nd",NA,"",0,0.128409091,-1,NA," 0.118684575"," 0.118684575"," 0.118684575",NA,"  28.556355","   9.1050000","3.578350e+00","  15.4545454","  36.340000","0.001301120","2.010823e+00","0.001057423","  1.63419913","0.000000000"," 0.0000000",NA,"  8.65800866",NA,"  2.16450217",NA," 0.00000000",NA,"LargeWade","_LargeWade","Other","_LargeWade"
"2001","FW08KS001","FW08KS001","N","OWW04440-0595",2008,218,"8/5/2008",39.01489,-98.01056,"KS","","","SPL","","PLNLOW",27,"","WADEABLE",NA,"Twelvemile Creek","T","T",1039.77,8.24,NA,63.7256,1316,1.071590909,NA,0.7064615,NA,89.5721925,1.73068182,0.57577273,60.545455,0.536363636,41.904762,NA,NA,-1.813887765,-1.813887765,-2.330207127,-0.685389479,-2.330207127,51.212121,NA,0.65901816,NA,NA,NA,-0.104706648,-0.104706648,NA,1.709181117,NA,NA,41.9047619,NA,0.5822159,0.9542781,NA,9.44,0,94.9197861,8.68,NA,NA,"D",NA,NA,"S","2nd",NA,"",0,0.256818182,-1,NA," 0.323319707"," 0.323319707"," 0.323319707",NA,"  22.239376","   2.2525000","3.730500e-01","   7.5909091","  17.193333","0.014927461","1.133130e+01","0.014134952"," 10.72971324","0.007626894"," 5.7895058",NA," 18.91397193",NA,"  8.54179378",NA," 1.22025625",NA,"LargeWade","_LargeWade","Other","_LargeWade"
"2002","FW08KS003","FW08KS003","N","OWW04440-0163",2008,224,"8/11/2008",37.39529,-98.92609,"KS","PL_RANGE","","SPL","PL","PLNLOW",26,"","WADEABLE",NA,"Turkey Creek","R","R",514.86,8.26,NA,67.6794,2219,1.021590909,NA,0.5971666,NA,54.5454546,1.89318182,0.51515909,97.818182,0.329545455,95.238095,NA,NA,NA,NA,NA,-1.143605917,-2.611335014,99.090909,NA,0.30699602,NA,NA,NA,-0.402648217,-0.402648217,NA,NA,NA,NA,0,NA,0.5597159,0.5764706,NA,3.84,0,52.9411765,1.69,NA,NA,"R",NA,NA,"R","3rd",NA,"",0,0.085227273,-1,NA,NA," 0.427216000"," 0.427216000"," 0.427216000","  29.459444","   4.9850000","9.661500e-01","   9.1727273","  18.820000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade","PL_RANGE_LargeWade"
"2003","FW08KS005","FW08KS005","N","OWW04440-0115",2008,204,"7/22/2008",38.19898,-95.42765,"KS","","","TPL","","PLNLOW",40,"","WADEABLE",NA,"Thomas Creek","T","T",257.46,7.76,NA,387.3913,2024,0.739772727,NA,0.6339421,NA,84.3582888,1.92954545,0.51516818,92.909091,0.384090909,94.285714,NA,NA,-3.555740564,-3.555740564,-3.797862833,-2.522396157,-3.797862833,94.545455,NA,0.80529337,NA,NA,NA,-1.904291555,-1.904291555,NA,1.651449009,NA,NA,94.2857143,NA,0.4328977,0.8917112,NA,12.3,0,87.9679144,2.1,NA,NA,"D",NA,NA,"T","2nd",NA,"",0,0.056818182,-1,NA," 0.323156398"," 0.323156398"," 0.323156398",NA,"  32.059810","   3.2900000","7.035000e-01","   8.7454545","  18.750000","0.001830035","1.600449e+00","0.000825184","  0.72166105","0.000000000"," 0.0000000",NA," 17.39618406",NA,"  2.24466891",NA," 0.00000000",NA,"LargeWade","_LargeWade","Other","_LargeWade"
"2004","FW08KS006","FW08KS006","N","OWW04440-0291",2008,225,"8/12/2008",37.47713,-98.36481,"KS","","","SPL","","PLNLOW",27,"","WADEABLE",NA,"Chikaskia River","S","S",487.83,8.33,NA,138.0413,3963,0.764772727,NA,0.6769297,NA,93.1818182,1.7875,0.39394545,100,0.897727273,100,NA,NA,-1.30404702,-1.30404702,-1.58617579,-0.981606403,-1.58617579,100,NA,0.3283624,NA,NA,NA,-0.460409377,-0.460409377,NA,0.843637643,NA,NA,0,NA,0.4441477,0.9735294,NA,12,0,97.0588235,2.08,NA,NA,"M",NA,NA,"R","3rd",NA,"",0,0.084090909,-1,NA," 0.126200811"," 0.126200811"," 0.126200811",NA,"  17.459884","   6.4700000","2.618550e+00","   6.7909091","  38.410000","0.105692335","7.177470e+01","0.104717097"," 71.11242863","0.096952706","65.8397014",NA," 27.22880984",NA," 15.81027668",NA," 4.83091787",NA,"LargeWade","_LargeWade","Other","_LargeWade"
